"Banks_Participated","Highest_Rate","Lowest_Rate","Weighted_Average_Rate","Market_Day"
"7","16.9423","16.9419","16.9421","07/15/2011"
"7","16.9395","16.9391","16.9393","07/14/2011"
"7","16.9340","16.9336","16.9338","07/12/2011"
"7","16.9256","16.9252","16.9254","07/07/2011"
"7","16.9226","16.9224","16.9225","07/06/2011"
"7","16.9198","16.9194","16.9196","07/05/2011"
"7","16.9169","16.9165","16.9167","07/04/2011"
"7","16.9112","16.9109","16.9110","06/30/2011"
"7","16.9082","16.9080","16.9081","06/29/2011"
"7","16.9054","16.9052","16.9052","06/28/2011"
"7","16.9027","16.9023","16.9024","06/27/2011"
"5","16.8996","16.8995","16.8995","06/24/2011"
"5","16.8887","16.8813","16.8816","06/16/2011"
"5","16.8787","16.8784","16.8785","06/15/2011"
"5","16.8758","16.8757","16.8757","06/14/2011"
"5","16.8728","16.8728","16.8728","06/13/2011"
"5","16.8669","16.8669","16.8669","06/09/2011"
"4","16.8608","16.8608","16.8608","06/07/2011"
"6","16.8578","16.8578","16.8578","06/06/2011"
"4","16.8548","16.8547","16.8548","06/03/2011"
"6","16.7952","16.7952","16.7952","05/06/2011"
"2","16.7831","16.7831","16.7831","04/29/2011"
"1","16.7773","16.7773","16.7773","04/27/2011"
"1","16.7742","16.7742","16.7742","04/26/2011"
"2","16.7712","16.7712","16.7712","04/25/2011"
"1","16.7652","16.7652","16.7652","04/20/2011"
"1","16.7563","16.7563","16.7563","04/15/2011"
"3","16.7533","16.7533","16.7533","04/14/2011"
"4","16.7503","16.7502","16.7503","04/13/2011"
"1","16.7472","16.7472","16.7472","04/12/2011"
"6","16.7356","16.7352","16.7354","04/06/2011"
"6","16.7322","16.7324","16.7326","04/05/2011"
"5","16.7295","16.7291","16.7293","04/04/2011"
"6","16.7235","16.7231","16.7233","03/31/2011"
"6","16.7205","16.7205","16.7205","03/30/2011"
"6","16.7178","16.7175","16.7172","03/29/2011"
"6","16.7148","16.7142","16.7145","03/28/2011"
"6","16.7056","16.7052","16.7054","03/23/2011"
"6","16.6970","16.6966","16.6968","03/18/2011"
"6","16.6939","16.6935","16.6937","03/17/2011"
"6","16.6909","16.6905","16.6907","03/16/2011"
"6","16.6879","16.6875","16.6877","03/15/2011"
"6","16.6849","16.6845","16.6847","03/14/2011"
"6","16.6819","16.6815","16.6817","03/11/2011"
"6","16.6759","16.6755","16.6757","03/09/2011"
"6","16.6729","16.6725","16.6727","03/08/2011"
"6","16.6699","16.6695","16.6697","03/07/2011"
"6","16.6669","16.6665","16.6667","03/04/2011"
"6","16.6639","16.6635","16.6637","03/03/2011"
"6","16.6607","16.6607","16.6607","03/01/2011"
"6","16.6580","16.6574","16.6577","02/28/2011"
"6","16.6550","16.6544","16.6547","02/25/2011"
"6","16.6520","16.6514","16.6517","02/24/2011"
"6","16.6463","16.6459","16.6461","02/22/2011"
"6","16.6406","16.6402","16.6404","02/18/2011"
"6","16.6378","16.6374","16.6376","02/17/2011"
"6","16.6350","16.6346","16.6348","02/16/2011"
"6","16.6322","16.6316","16.6319","02/14/2011"
"6","16.6266","16.6260","16.6260","02/10/2011"
"6","16.6238","16.6232","16.6235","02/09/2011"
"6","16.6209","16.6203","16.6206","02/08/2011"
"6","16.6181","16.6175","16.6178","02/07/2011"
"6","16.6153","16.6147","16.6150","02/04/2011"
"6","16.6125","16.6119","16.6122","02/03/2011"
"6","16.6096","16.6090","16.6093","02/02/2011"
"6","16.6069","16.6061","16.6065","02/01/2011"
"6","16.6041","16.6033","16.6037","01/31/2011"
"6","16.6014","16.6005","16.6009","01/28/2011"
"6","16.5983","16.5977","16.5980","01/27/2011"
"6","16.5955","16.5949","16.5952","01/26/2011"
"6","16.5927","16.5921","16.5924","01/25/2011"
"6","16.5899","16.5893","16.5896","01/24/2011"
"6","16.5871","16.5865","16.5868","01/21/2011"
"6","16.5843","16.5838","16.5841","01/20/2011"
"6","16.5818","16.5812","16.5815","01/18/2011"
"7","16.5763","16.5757","16.5760","01/14/2011"
"6","16.5621","16.5617","16.5619","01/06/2011"
"6","16.5593","16.5589","16.5591","01/05/2011"
"6","16.5510","16.5506","16.5508","12/31/2010"
"6","6.5484","16.5482","16.5479","12/30/2010"
"6","16.5457","16.5453","16.5455","12/29/2010"
"6","16.5431","16.5427","16.5429","12/28/2010"
"6","16.5326","16.5324","16.5325","12/22/2010"
"5","16.5279","16.5271","16.5275","12/20/2010"
"6","16.5226","16.5222","16.5224","12/16/2010"
"6","16.5119","16.5117","16.5118","12/10/2010"
"6","16.5067","16.5063","16.5065","12/08/2010"
"6","16.5040","16.5038","16.5039","12/07/2010"
"7","16.5014","16.5010","16.5012","12/06/2010"
"7","16.4962","16.4957","16.4960","12/02/2010"
"6","16.4908","16.4905","16.4907","11/30/2010"
"6","16.4883","16.4876","16.4880","11/29/2010"
"6","16.4828","16.4826","16.4828","11/25/2010"
"6","16.4801","16.4799","16.4801","11/24/2010"
"6","16.4775","16.4773","16.4775","11/23/2010"
"6","16.4749","16.4749","16.4749","11/22/2010"
"6","16.4724","16.4721","16.4722","11/19/2010"
"6","16.4697","16.4695","16.4696","11/18/2010"
"6","16.4670","16.4670","16.4670","11/17/2010"
"5","16.4596","16.4594","16.4595","11/11/2010"
"5","16.4518","16.4517","16.4518","11/08/2010"
"6","16.4465","16.4463","16.4465","11/04/2010"
"6","16.4413","16.4411","16.4413","11/02/2010"
"6","16.4387","16.4385","16.4387","11/01/2010"
"6","16.4360","16.4360","16.4360","10/29/2010"
"6","16.4336","16.4336","16.4336","10/28/2010"
"6","16.4311","16.4311","16.4311","10/27/2010"
"6","16.4286","16.4285","16.4286","10/26/2010"
"6","16.4262","16.4260","16.4262","10/25/2010"
"6","16.4239","16.4235","16.4237","10/22/2010"
"7","16.4214","16.4208","16.4214","10/21/2010"
"6","16.4168","16.4168","16.4168","10/19/2010"
"6","16.4148","16.4148","16.4148","10/18/2010"
"6","16.4109","16.4108","16.4109","10/14/2010"
"6","16.4089","16.4088","16.4089","10/13/2010"
"6","16.4068","16.4068","16.4068","10/12/2010"
"6","16.4047","16.4047","16.4047","10/11/2010"
"7","16.4006","16.4006","16.4006","10/07/2010"
"6","16.3986","16.3986","16.3986","10/06/2010"
"6","16.3967","16.3966","16.3966","10/05/2010"
"6","16.3947","16.3947","16.3947","10/04/2010"
"6","16.3927","16.3927","16.3927","10/01/2010"
"6","16.3888","16.3888","16.3888","09/29/2010"
"6","16.3868","16.3868","16.3868","09/28/2010"
"5","16.3829","16.3829","16.3829","09/23/2010"
"6","16.3809","16.3809","16.3809","09/22/2010"
"6","16.3790","16.3789","16.3789","09/21/2010"
"6","16.3770","16.3770","16.3770","09/20/2010"
"6","16.3750","16.3749","16.3750","09/17/2010"
"6","16.3730","16.3730","16.3730","09/16/2010"
"6","16.3711","16.3711","16.3711","09/15/2010"
"5","16.3691","16.3691","16.3691","09/14/2010"
"5","16.3671","16.3671","16.3671","09/13/2010"
"5","16.3652","16.3652","16.3652","09/09/2010"
"5","16.3633","16.3632","16.3632","09/08/2010"
"6","16.3593","16.3592","16.3593","09/06/2010"
"6","16.3574","16.3573","16.3573","09/03/2010"
"6","16.3545","16.3514","16.3534","09/01/2010"
"6","16.3514","13.6306","16.3514","08/31/2010"
"5","13.6284","13.6284","13.6284","08/30/2010"
"6","13.6262","13.6262","13.6262","08/27/2010"
"7","13.6239","13.6239","13.6239","08/26/2010"
"6","13.6218","13.6218","13.6218","08/25/2010"
"5","13.6152","13.6152","13.6152","08/20/2010"
"7","13.6131","13.6129","13.6129","08/19/2010"
"7","13.6108","13.6108","13.6108","08/18/2010"
"6","13.6086","13.6086","13.6086","08/17/2010"
"7","13.6064","13.6064","13.6064","08/16/2010"
"5","13.6019","13.6019","13.6019","08/12/2010"
"5","13.5998","13.5998","13.5998","08/11/2010"
"6","13.5976","13.5976","13.5976","08/10/2010"
"6","13.5954","13.5954","13.5954","08/09/2010"
"6","13.5932","13.5932","13.5932","08/06/2010"
"7","13.5888","13.5888","13.5888","08/04/2010"
"7","13.5844","13.5844","13.5844","08/02/2010"
"6","13.5799","13.5799","13.5799","07/29/2010"
"6","13.5778","13.5778","13.5778","07/28/2010"
"5","13.5734","13.5734","13.5734","07/27/2010"
"7","13.5713","13.5713","13.5713","07/26/2010"
"6","13.5691","13.5691","13.5691","07/22/2010"
"6","13.5647","13.5647","13.5647","07/20/2010"
"6","13.5625","13.5625","13.5625","07/19/2010"
"6","13.5604","13.5604","13.5604","07/16/2010"
"6","13.5582","13.5581","13.5582","07/15/2010"
"6","13.5561","13.5559","13.5561","07/14/2010"
"7","13.5539","13.5538","13.5539","07/13/2010"
"7","13.5517","13.5516","13.5517","07/12/2010"
"6","13.5495","13.5494","13.5495","07/09/2010"
"5","13.5473","13.5473","13.5473","07/08/2010"
"6","13.5430","13.5430","13.5430","07/06/2010"
"6","13.5386","13.5386","13.5386","07/05/2010"
"5","13.5364","13.5363","13.5364","07/01/2010"
"5","13.5342","13.5341","13.5342","06/30/2010"
"5","13.5321","13.5321","13.5321","06/29/2010"
"5","13.5299","13.5297","13.5299","06/28/2010"
"6","13.5277","13.5276","13.5277","06/25/2010"
"4","13.5256","13.5256","13.5256","06/24/2010"
"5","13.5234","13.5233","13.5234","06/23/2010"
"5","13.5213","13.5212","13.5213","06/22/2010"
"5","13.5169","13.5168","13.5169","06/18/2010"
"5","13.5148","13.5147","13.5148","06/17/2010"
"4","13.5126","13.5126","13.5126","06/16/2010"
"6","13.5104","13.5103","13.5104","06/15/2010"
"5","13.5083","13.5082","13.5083","06/14/2010"
"4","13.5061","13.5060","13.5061","06/11/2010"
"4","13.5040","13.5039","13.5040","06/10/2010"
"5","13.5018","13.5017","13.5018","06/09/2010"
"5","13.4996","13.4995","13.4996","06/08/2010"
"5","13.4975","13.4974","13.4975","06/07/2010"
"5","13.4953","13.4952","13.4953","06/04/2010"
"5","13.4932","13.4932","13.4932","06/03/2010"
"5","13.4910","13.4909","13.4910","06/02/2010"
"5","13.4891","13.4891","13.4891","06/01/2010"
"5","13.4872","13.4871","13.4872","05/31/2010"
"6","13.4853","13.4853","13.4853","05/27/2010"
"6","13.4816","13.4816","13.4816","05/25/2010"
"6","13.4798","13.4797","13.4797","05/24/2010"
"6","13.4778","13.4778","13.4778","05/22/2010"
"6","13.4759","13.4759","13.4759","05/21/2010"
"6","13.4741","13.4739","13.4741","05/19/2010"
"4","13.4721","13.4720","13.4721","05/18/2010"
"6","13.4702","13.4701","13.4702","05/17/2010"
"4","13.4684","13.4683","13.4684","05/14/2010"
"6","13.4665","13.4665","13.4665","05/13/2010"
"6","13.4646","13.4646","13.4646","05/12/2010"
"5","13.4627","13.4627","13.4627","05/11/2010"
"6","13.4589","13.4589","13.4589","05/10/2010"
"4","13.4571","13.4571","13.4571","05/06/2010"
"6","13.4552","13.4552","13.4552","05/04/2010"
"6","13.4533","13.4533","13.4533","05/03/2010"
"6","13.4510","13.4509","13.4510","04/29/2010"
"7","13.4464","13.4463","13.4464","04/28/2010"
"6","13.4441","13.4441","13.4441","04/27/2010"
"6","13.4419","13.4418","13.4419","04/26/2010"
"6","13.4396","13.4396","13.4396","04/23/2010"
"5","13.4373","13.4373","13.4373","04/22/2010"
"6","13.4327","13.4327","13.4327","04/20/2010"
"6","13.4304","13.4303","13.4304","04/19/2010"
"6","13.4282","13.4281","13.4282","04/16/2010"
"6","13.4259","13.4259","13.4259","04/15/2010"
"6","13.4213","13.4213","13.4213","04/14/2010"
"6","13.4213","13.4213","13.4213","04/13/2010"
"7","13.4190","13.4190","13.4190","04/12/2010"
"7","13.4167","13.4167","13.4167","04/09/2010"
"7","13.4145","13.4144","13.4145","04/08/2010"
"7","13.4099","13.4099","13.4099","04/07/2010"
"6","13.4076","13.4076","13.4076","04/05/2010"
"6","13.4053","13.4052","13.4053","04/01/2010"
"6","13.4031","13.4031","13.4031","03/31/2010"
"5","13.4007","13.4007","13.4007","03/30/2010"
"7","13.3934","13.3934","13.3934","03/25/2010"
"8","13.3910","13.3910","13.3910","03/24/2010"
"6","13.3886","13.3883","13.3886","03/23/2010"
"7","13.3862","13.3861","13.3862","03/22/2010"
"6","13.3838","13.3837","13.3838","03/19/2010"
"5","13.3814","13.3814","13.3814","03/18/2010"
"6","13.3790","13.3789","13.3790","03/17/2010"
"5","13.3766","13.3765","13.3766","03/16/2010"
"5","13.3742","13.3741","13.3742","03/15/2010"
"7","13.3693","13.3693","13.3693","03/11/2010"
"7","13.3669","13.3668","13.3669","03/10/2010"
"7","13.3645","13.3644","13.3645","03/09/2010"
"7","13.3621","13.3620","13.3621","03/08/2010"
"7","13.3597","13.3597","13.3597","03/05/2010"
"6","13.3573","13.3572","13.3573","03/04/2010"
"6","13.3549","13.3549","13.3549","03/03/2010"
"7","13.3501","13.3500","13.3501","02/25/2010"
"7","13.3480","13.3479","13.3480","02/24/2010"
"7","13.3416","13.3415","13.3416","02/19/2010"
"6","13.3373","13.3373","13.3373","02/17/2010"
"8","13.3394","13.3392","13.3394","02/18/2010"
"6","13.3352","13.3351","13.3352","02/16/2010"
"6","13.3330","13.3328","13.3330","02/15/2010"
"6","13.3309","13.3308","13.3309","02/12/2010"
"6","13.3288","13.3287","13.3288","02/11/2010"
"6","13.3266","13.3265","13.3266","02/10/2010"
"7","13.3245","13.3244","13.3245","02/09/2010"
"8","13.3224","13.3223","13.3224","02/08/2010"
"7","13.3202","13.3201","13.3202","02/05/2010"
"6","13.3181","13.3179","13.3181","02/04/2010"
"5","13.3160","13.3159","13.3160","02/03/2010"
"7","13.3138","13.3136","13.3138","02/02/2010"
"7","13.3117","13.3115","13.3117","02/01/2010"
"8","13.3096","12.6777","13.3096","01/29/2010"
"7","12.6739","12.6739","12.6739","01/27/2010"
"9","12.6720","12.6719","12.6720","01/26/2010"
"6","12.6701","12.6701","12.6701","01/25/2010"
"7","12.6663","12.6663","12.6663","01/21/2010"
"5","12.6416","12.6416","12.6416","12/31/2009"
"8","12.6397","12.6397","12.6397","12/30/2009"
"8","12.6378","12.6378","12.6378","12/29/2009"
"8","12.6359","12.6359","12.6359","12/28/2009"
"6","12.6340","12.6340","12.6340","12/25/2009"
"7","12.6321","12.6321","12.6321","12/24/2009"
"6","12.6302","12.6302","12.6302","12/23/2009"
"8","12.6283","12.6283","12.6283","12/22/2009"
"7","12.6264","12.6264","12.6264","12/21/2009"
"7","12.6245","12.6245","12.6245","12/18/2009"
"8","12.6207","12.6207","12.6207","12/16/2009"
"9","12.6189","12.6188","12.6188","12/15/2009"
"6","12.6151","12.6151","12.6151","12/11/2009"
"8","12.6132","12.6132","12.6132","12/10/2009"
"8","12.6113","12.6113","12.6113","12/09/2009"
"7","12.6094","12.6094","12.6094","12/08/2009"
"9","12.6075","12.6075","12.6075","12/07/2009"
"7","12.6056","12.6055","12.6056","12/04/2009"
"7","12.6037","12.6036","12.6037","12/03/2009"
"8","12.6018","12.6015","12.6018","12/02/2009"
"7","12.60000","12.5999","12.5999","12/01/2009"
"6","12.5980","12.5980","12.5980","11/30/2009"
"8","12.5964","12.5963","12.5964","11/26/2009"
"7","12.5948","12.5947","12.5948","11/25/2009"
"8","12.5931","12.5930","12.5931","11/24/2009"
"7","12.5916","12.5915","12.5915","11/23/2009"
"8","12.5899","12.5898","12.5899","11/20/2009"
"6","12.5882","12.5882","12.5882","11/19/2009"
"5","11.1721","11.1721","11.1721","04/30/2009"
"4","11.1694","11.1693","11.1693","04/29/2009"
"5","11.1666","11.1665","11.1666","04/28/2009"
"5","11.1638","11.1638","11.1638","04/27/2009"
"5","11.1610","11.1610","11.1582","04/24/2009"
"4","11.1554","11.1554","11.1554","04/23/2009"
"4","11.1526","11.1526","11.1526","04/22/2009"
"5","11.1498","11.1498","11.1498","04/21/2009"
"5","11.1470","11.1469","11.1470","04/20/2009"
"4","11.1443","11.1442","11.1442","04/16/2008"
"4","11.1415","11.1414","11.1415","04/15/2009"
"5","11.1387","11.1387","11.1387","04/14/2009"
"5","11.1359","11.1358","11.1359","04/13/2009"
"5","11.1331","11.1331","11.1331","04/10/2009"
"5","11.1303","11.1303","11.1303","04/09/2009"
"4","11.1276","11.1275","11.1275","04/08/2009"
"4","11.1248","11.1247","11.1248","04/07/2009"
"4","11.1220","11.1219","11.1220","04/06/2009"
"5","11.1192","11.1192","11.1192","04/03/2009"
"4","11.1164","11.1163","11.1164","04/02/2009"
"5","11.1137","11.1136","11.1135","04/01/2009"
"5","11.2266","11.2265","11.2266","05/29/2009"
"4","11.2235","11.2235","11.2235","05/27/2009"
"5","11.2206","11.2205","11.2205","05/26/2009"
"5","11.2175","11.2174","11.2175","05/25/2009"
"5","11.2114","11.2114","11.2114","05/21/2009"
"5","11.2084","11.2084","11.2084","05/20/2009"
"5","11.2054","11.2053","11.2054","05/19/2009"
"5","11.2023","11.2023","11.2023","05/18/2009"
"5","11.1964","11.1963","11.1963","05/14/2009"
"5","11.1933","11.1932","11.1933","05/13/2009"
"5","11.1902","11.1902","11.1902","05/12/2009"
"5","11.1872","11.1872","11.1872","05/11/2009"
"4","11.1842","11.1842","11.1841","05/08/2009"
"5","11.1812","11.1812","11.1805","05/07/2009"
"5","11.1782","11.1780","11.1782","05/06/2009"
"5","11.1752","11.1749","11.1752","05/04/2009"
"7","12.5866","12.5865","12.5866","11/18/2009"
"6","12.5850","12.5849","12.5850","11/17/2009"
"7","12.5833","12.5832","12.5833","11/16/2009"
"7","12.5817","12.5816","12.5817","11/13/2009"
"8","12.5801","12.5800","12.5800","11/12/2009"
"7","12.5784","12.5784","12.5784","11/11/2009"
"7","12.5769","12.5767","12.5768","11/10/2009"
"8","12.5791","12.5751","12.5751","11/09/2009"
"8","12.5736","12.5735","12.5735","11/06/2009"
"8","12.5719","12.5718","12.5719","11/05/2009"
"4","11.3009","11.3009","11.3009","06/30/2009"
"3","11.2975","11.2974","11.2975","06/29/2009"
"4","11.2941","11.2940","11.2941","06/26/2009"
"3","11.2907","11.2907","11.2907","06/25/2009"
"2","11.2873","11.2872","11.2873","06/24/2009"
"5","11.2839","11.2839","11.2839","06/23/2009"
"5","11.2806","11.2805","11.2806","06/22/2009"
"4","11.2772","11.2771","11.2772","06/19/2009"
"4","11.2738","11.2737","11.2738","06/18/2009"
"5","11.2704","11.2703","11.2704","06/17/2009"
"5","11.2670","11.2668","11.2670","06/16/2009"
"4","11.2603","11.2600","11.2603","06/15/2009"
"4","11.2569","11.2568","11.2569","06/11/2009"
"4","11.2536","11.2535","11.2535","06/10/2009"
"4","11.2502","11.2502","11.2502","06/09/2009"
"4","11.2468","11.2467","11.2468","06/08/2009"
"4","11.2434","11.2134","11.2434","06/05/2009"
"4","11.2367","11.2366","11.2367","06/03/2009"
"4","11.2333","11.2332","11.2333","06/02/2009"
"2","11.2299","11.2297","11.2299","06/01/2009"
"5","12.4609","12.4609","12.4609","07/22/2009"
"4","12.4628","12.4627","12.4627","07/23/2009"
"4","12.4646","12.4646","12.4646","07/24/2009"
"4","12.4665","12.4665","12.4665","07/27/2009"
"4","12.4684","12.4683","12.4683","07/28/2009"
"5","12.4702","12.4702","12.4702","07/29/2009"
"4","12.4702","12.4702","12.4702","07/30/2009"
"5","12.4721","12.4721","12.4721","07/31/2009"
"5","12.4572","12.4571","12.4572","07/20/2009"
"4","12.4553","12.4553","12.4553","07/17/2009"
"8","12.5702","12.5699","12.5702","11/04/2009"
"7","12.5686","12.5683","12.5686","11/03/2009"
"6","12.5670","12.5666","12.5670","11/02/2009"
"6","12.5653","12.5652","12.5653","10/30/2009"
"7","12.5641","12.5640","12.5641","10/29/2009"
"7","12.5629","12.5628","12.5628","10/28/2009"
"6","12.4534","12.4534","12.4534","07/16/2009"
"6","12.4515","12.4515","12.4515","07/15/2009"
"4","12.4497","12.4496","12.4496","07/14/2009"
"4","12.4478","12.4478","12.4478","07/13/2009"
"5","11.3247","11.3247","11.3247","07/09/2009"
"4","11.3213","11.3212","11.3213","07/08/2009"
"3","11.3179","11.3179","11.3179","07/07/2009"
"5","11.3145","11.3145","11.3145","07/06/2009"
"4","12.3112","12.3111","12.3111","07/03/2009"
"3","12.3077","12.3077","12.3077","07/02/2009"
"4","12.3043","12.3043","12.3043","07/01/2009"
"10","12.5616","12.5616","12.5616","10/27/2009"
"9","12.5604","12.5603","12.5603","10/26/2009"
"8","12.5591","12.5591","12.5591","10/23/2009"
"8","12.5578","12.5576","12.5578","10/22/2009"
"7","12.5566","12.5565","12.5565","10/21/2009"
"8","12.5553","12.5552","12.5553","10/20/2009"
"7","12.5541","12.554","12.554","10/19/2009"
"6","12.5528","12.5527","12.5528","10/16/2009"
"6","12.5516","12.5515","12.5515","10/15/2009"
"7","12.5505","12.5503","12.5503","10/14/2009"
"6","12.5491","12.549","12.549","10/13/2009"
"7","12.5478","12.5478","12.5478","10/12/2009"
"7","12.5466","12.5465","12.5465","10/09/2009"
"6","12.5455","12.5452","12.5452","10/08/2009"
"6","12.5441","12.5439","12.544","10/07/2009"
"7","12.5429","12.5427","12.5427","10/06/2009"
"6","12.5416","12.5414","12.5402","10/05/2009"
"7","12.5403","12.5401","12.5402","10/02/2009"
"7","12.539","12.5389","12.539","10/01/2009"
"6","12.5377","12.5376","12.5377","09/30/2009"
"8","12.5362","12.5362","12.5362","09/29/2009"
"6","12.5347","12.5346","12.5347","09/28/2009"
"7","12.5332","12.5332","12.5332","09/25/2009"
"9","12.5317","12.5317","12.5317","09/24/2009"
"8","12.5302","12.5302","12.5302","09/23/2009"
"8","12.5287","12.5287","12.5287","09/22/2009"
"8","12.5272","12.5272","12.5272","09/21/2009"
"7","12.5257","12.5257","12.5257","09/18/2009"
"8","12.5242","12.5242","12.5242","09/17/2009"
"8","12.5227","12.5227","12.5227","09/16/2009"
"7","12.5212","12.5212","12.5212","09/15/2009"
"6","12.5197","12.5197","12.5197","09/14/2009"
"6","12.5183","12.5181","12.5182","09/10/2009"
"8","12.5167","12.5166","12.5167","09/09/2009"
"7","12.5152","12.5151","12.5152","09/08/2009"
"7","12.5142","12.5142","12.5142","09/07/2009"
"5","12.5122","12.5122","12.5122","09/04/2009"
"8","12.5107","12.5106","12.5107","09/03/2009"
"5","12.5077","12.5076","12.5077","09/01/2009"
"6","12.5062","12.5061","12.5062","08/31/2009"
"5","12.5045","12.5045","12.5045","08/28/2009"
"5","12.5029","12.5028","12.5029","08/27/2009"
"5","12.5013","12.5012","12.5013","08/26/2009"
"4","12.4997","12.4997","12.4997","08/25/2009"
"6","12.498","12.498","12.498","08/24/2009"
"4","12.4964","12.4963","12.4964","08/21/2009"
"4","12.4949","12.4947","12.4948","08/20/2009"
"4","12.4932","12.4932","12.4932","08/19/2009"
"5","12.4915","12.4915","12.4915","08/18/2009"
"6","12.4899","12.4898","12.4899","08/17/2009"
"6","12.4883","12.4883","12.4883","08/14/2009"
"8","12.4867","12.4867","12.4867","08/13/2009"
"8","12.4851","12.485","12.4851","08/12/2009"
"8","12.4834","12.4834","12.4834","08/11/2009"
"7","12.4818","12.4818","12.4818","08/10/2009"
"6","12.4803","12.4802","12.4802","08/07/2009"
"5","12.4786","12.4785","12.4786","08/06/2009"
"4","12.4769","12.4769","12.4769","08/05/2009"
"4","12.4753","12.4753","12.4753","08/04/2009"
"5","12.4744","12.4737","12.4737","08/03/2009"
