currency_id,currency_name,currency_code,date,buying,selling
01hccadranckd8vetw7ca8ef28,KENYAN SHILLING,KES,2024-02-28,0.384,0.3955
01hccadraxrgm2gyc039fnt6dd,KUWAITI DINAR,KWD,2024-02-28,183.3758,185.2095
01hccadraq98pvxp1nsh044w6t,CANADIAN DOLLAR,CAD,2024-02-28,41.8497,42.2682
01hccadrarzxbt9gfyk2cxb5vn,AUSTRALIAN DOLLAR,AUD,2024-02-28,37.0037,37.3737
01hccadrasnh4xq05xxqfaah9a,SAUDI RIYAL,SAR,2024-02-28,15.0508,15.2013
01hccadrasnh4xq05xxqfaah9b,UAE DIRHAM,AED,2024-02-28,15.3692,15.5229
01hccadratqj2hq49k86vr0nyy,EURO,EUR,2024-02-28,61.2833,61.8961
01hccadravryrxerw8h7rrjeqs,SDR,XDR,2024-02-28,85.9468,86.8063
01hccadraw6qj2h560vdnzvv06,SOUTH AFRICAN RAND,ZAR,2024-02-28,2.9556,2.9852
01hccadraw6qj2h560vdnzvv07,CHINESE YUAN,CNY,2024-02-28,7.8424,7.9208
01hccadrapzdjbbxb2pgdgfkbp,JAPANESE YEN,JPY,2024-02-28,0.3758,0.3795
01hccadrak2aacqe0k4b7dvfqp,DJIBOUTI FRANC,DJF,2024-02-29,0.3162,0.3257
01hccadrahmapvgqe52mex068a,DANISH KNRONER,DKK,2024-02-29,8.1911,8.2731
01hccadrayy2a6t7cdx0tt1czv,NORWEGIAN KRONE,NOK,2024-02-29,5.3283,5.3815
01hccadramc36zh3208fscxd5h,INDIAN RUPEE,INR,2024-02-29,0.6811,0.688
01hccadraf1dnr88nrw8n2yh3d,SWISS FRANC,CHF,2024-02-29,64.1545,64.7961
01hccadrae4tmhz5kqtkhq2rr3,POUND STERLING,GBP,2024-02-29,71.4136,72.1278
01hccadrabmb0fb757f4d09v9g,US DOLLAR,USD,2024-02-29,56.4624,57.027
01hccadragtwvf1xa9qcfadn41,SWIDISH KNRONER,SEK,2024-02-29,5.4534,5.5079
01hccadranckd8vetw7ca8ef28,KENYAN SHILLING,KES,2024-02-29,0.3841,0.3956
01hccadraxrgm2gyc039fnt6dd,KUWAITI DINAR,KWD,2024-02-29,183.452,185.2865
01hccadraq98pvxp1nsh044w6t,CANADIAN DOLLAR,CAD,2024-02-29,41.5593,41.9748
01hccadrarzxbt9gfyk2cxb5vn,AUSTRALIAN DOLLAR,AUD,2024-02-29,36.6893,37.0562
01hccadrasnh4xq05xxqfaah9a,SAUDI RIYAL,SAR,2024-02-29,15.0546,15.2052
01hccadrasnh4xq05xxqfaah9b,UAE DIRHAM,AED,2024-02-29,15.3706,15.5243
01hccadratqj2hq49k86vr0nyy,EURO,EUR,2024-02-29,61.0528,61.6633
01hccadravryrxerw8h7rrjeqs,SDR,XDR,2024-02-29,75.0103,75.7604
01hccadraw6qj2h560vdnzvv06,SOUTH AFRICAN RAND,ZAR,2024-02-29,2.933,2.9623
01hccadraw6qj2h560vdnzvv07,CHINESE YUAN,CNY,2024-02-29,7.8428,7.9212
01hccadrapzdjbbxb2pgdgfkbp,JAPANESE YEN,JPY,2024-02-29,0.3748,0.3785
01hccadrak2aacqe0k4b7dvfqp,DJIBOUTI FRANC,DJF,2024-03-01,0.3163,0.3258
01hccadrahmapvgqe52mex068a,DANISH KNRONER,DKK,2024-03-01,8.2001,8.2821
01hccadramc36zh3208fscxd5h,INDIAN RUPEE,INR,2024-03-01,0.6811,0.6879
01hccadrabmb0fb757f4d09v9g,US DOLLAR,USD,2024-03-01,56.4715,57.0362
01hccadragtwvf1xa9qcfadn41,SWIDISH KNRONER,SEK,2024-03-01,5.4484,5.5029
01hccadraf1dnr88nrw8n2yh3d,SWISS FRANC,CHF,2024-03-01,64.092,64.733
01hccadrae4tmhz5kqtkhq2rr3,POUND STERLING,GBP,2024-03-01,71.363,72.0767
01hccadrayy2a6t7cdx0tt1czv,NORWEGIAN KRONE,NOK,2024-03-01,5.3178,5.371
01hccadranckd8vetw7ca8ef28,KENYAN SHILLING,KES,2024-03-01,0.3829,0.3943
01hccadrasnh4xq05xxqfaah9b,UAE DIRHAM,AED,2024-03-01,15.3748,15.5285
01hccadraq98pvxp1nsh044w6t,CANADIAN DOLLAR,CAD,2024-03-01,41.5293,41.9446
01hccadraxrgm2gyc039fnt6dd,KUWAITI DINAR,KWD,2024-03-01,183.4759,185.3107
01hccadraw6qj2h560vdnzvv07,CHINESE YUAN,CNY,2024-03-01,7.8484,7.9269
01hccadraw6qj2h560vdnzvv06,SOUTH AFRICAN RAND,ZAR,2024-03-01,2.925,2.9542
01hccadrapzdjbbxb2pgdgfkbp,JAPANESE YEN,JPY,2024-03-01,0.3763,0.38
01hccadratqj2hq49k86vr0nyy,EURO,EUR,2024-03-01,61.1135,61.7246
01hccadrasnh4xq05xxqfaah9a,SAUDI RIYAL,SAR,2024-03-01,15.0575,15.208
01hccadrarzxbt9gfyk2cxb5vn,AUSTRALIAN DOLLAR,AUD,2024-03-01,36.6444,37.0108
01hccadravryrxerw8h7rrjeqs,SDR,XDR,2024-03-01,69.9908,70.6907
01hccadrak2aacqe0k4b7dvfqp,DJIBOUTI FRANC,DJF,2024-03-04,0.3163,0.3258
01hccadrabmb0fb757f4d09v9g,US DOLLAR,USD,2024-03-04,56.4766,57.0414
01hccadrae4tmhz5kqtkhq2rr3,POUND STERLING,GBP,2024-03-04,71.3469,72.0604
01hccadraf1dnr88nrw8n2yh3d,SWISS FRANC,CHF,2024-03-04,63.6715,64.3082
01hccadragtwvf1xa9qcfadn41,SWIDISH KNRONER,SEK,2024-03-04,5.4484,5.5029
01hccadrayy2a6t7cdx0tt1czv,NORWEGIAN KRONE,NOK,2024-03-04,5.3129,5.366
01hccadrahmapvgqe52mex068a,DANISH KNRONER,DKK,2024-03-04,8.1959,8.2779
01hccadramc36zh3208fscxd5h,INDIAN RUPEE,INR,2024-03-04,0.6814,0.6882
01hccadranckd8vetw7ca8ef28,KENYAN SHILLING,KES,2024-03-04,0.3835,0.395
01hccadraxrgm2gyc039fnt6dd,KUWAITI DINAR,KWD,2024-03-04,183.4078,185.2418
01hccadraq98pvxp1nsh044w6t,CANADIAN DOLLAR,CAD,2024-03-04,41.5575,41.973
01hccadrarzxbt9gfyk2cxb5vn,AUSTRALIAN DOLLAR,AUD,2024-03-04,36.7098,37.0769
01hccadrasnh4xq05xxqfaah9a,SAUDI RIYAL,SAR,2024-03-04,15.0584,15.209
01hccadrasnh4xq05xxqfaah9b,UAE DIRHAM,AED,2024-03-04,15.3757,15.5295
01hccadratqj2hq49k86vr0nyy,EURO,EUR,2024-03-04,61.0794,61.6902
01hccadravryrxerw8h7rrjeqs,SDR,XDR,2024-03-04,69.9971,70.6971
01hccadraw6qj2h560vdnzvv06,SOUTH AFRICAN RAND,ZAR,2024-03-04,2.9415,2.971
01hccadraw6qj2h560vdnzvv07,CHINESE YUAN,CNY,2024-03-04,7.8456,7.9241
01hccadrapzdjbbxb2pgdgfkbp,JAPANESE YEN,JPY,2024-03-04,0.375,0.3787
01hccadrak2aacqe0k4b7dvfqp,DJIBOUTI FRANC,DJF,2024-03-05,0.3164,0.3259
01hccadrahmapvgqe52mex068a,DANISH KNRONER,DKK,2024-03-05,8.2252,8.3075
01hccadrayy2a6t7cdx0tt1czv,NORWEGIAN KRONE,NOK,2024-03-05,5.3599,5.4135
01hccadramc36zh3208fscxd5h,INDIAN RUPEE,INR,2024-03-05,0.6812,0.688
01hccadraf1dnr88nrw8n2yh3d,SWISS FRANC,CHF,2024-03-05,63.9134,64.5526
01hccadrae4tmhz5kqtkhq2rr3,POUND STERLING,GBP,2024-03-05,71.5743,72.29
01hccadrabmb0fb757f4d09v9g,US DOLLAR,USD,2024-03-05,56.4867,57.0516
01hccadragtwvf1xa9qcfadn41,SWIDISH KNRONER,SEK,2024-03-05,5.4592,5.5138
01hccadranckd8vetw7ca8ef28,KENYAN SHILLING,KES,2024-03-05,0.3856,0.3971
01hccadraxrgm2gyc039fnt6dd,KUWAITI DINAR,KWD,2024-03-05,183.6044,185.4404
01hccadraq98pvxp1nsh044w6t,CANADIAN DOLLAR,CAD,2024-03-05,41.6354,42.0517
01hccadrarzxbt9gfyk2cxb5vn,AUSTRALIAN DOLLAR,AUD,2024-03-05,36.8293,37.1976
01hccadrasnh4xq05xxqfaah9a,SAUDI RIYAL,SAR,2024-03-05,15.0611,15.2117
01hccadrasnh4xq05xxqfaah9b,UAE DIRHAM,AED,2024-03-05,15.3789,15.5327
01hccadratqj2hq49k86vr0nyy,EURO,EUR,2024-03-05,61.3107,61.9238
01hccadravryrxerw8h7rrjeqs,SDR,XDR,2024-03-05,77.432,78.2063
01hccadraw6qj2h560vdnzvv06,SOUTH AFRICAN RAND,ZAR,2024-03-05,2.9621,2.9917
01hccadraw6qj2h560vdnzvv07,CHINESE YUAN,CNY,2024-03-05,7.846,7.9245
01hccadrapzdjbbxb2pgdgfkbp,JAPANESE YEN,JPY,2024-03-05,0.3755,0.3793
01hccadrak2aacqe0k4b7dvfqp,DJIBOUTI FRANC,DJF,2024-03-06,0.3164,0.3259
01hccadrahmapvgqe52mex068a,DANISH KNRONER,DKK,2024-03-06,8.2229,8.3052
01hccadrayy2a6t7cdx0tt1czv,NORWEGIAN KRONE,NOK,2024-03-06,5.3464,5.3998
01hccadrabmb0fb757f4d09v9g,US DOLLAR,USD,2024-03-06,56.4924,57.0573
01hccadraf1dnr88nrw8n2yh3d,SWISS FRANC,CHF,2024-03-06,63.7324,64.3697
01hccadrae4tmhz5kqtkhq2rr3,POUND STERLING,GBP,2024-03-06,71.6606,72.3772
01hccadramc36zh3208fscxd5h,INDIAN RUPEE,INR,2024-03-06,0.6811,0.688
01hccadranckd8vetw7ca8ef28,KENYAN SHILLING,KES,2024-03-06,0.3923,0.4041
01hccadragtwvf1xa9qcfadn41,SWIDISH KNRONER,SEK,2024-03-06,5.4338,5.4882
01hccadraq98pvxp1nsh044w6t,CANADIAN DOLLAR,CAD,2024-03-06,41.5905,42.0064
01hccadraxrgm2gyc039fnt6dd,KUWAITI DINAR,KWD,2024-03-06,183.589,185.4249
01hccadraw6qj2h560vdnzvv07,CHINESE YUAN,CNY,2024-03-06,7.8469,7.9254
01hccadraw6qj2h560vdnzvv06,SOUTH AFRICAN RAND,ZAR,2024-03-06,2.9765,3.0062
01hccadravryrxerw8h7rrjeqs,SDR,XDR,2024-03-06,75.0445,75.7949
01hccadrapzdjbbxb2pgdgfkbp,JAPANESE YEN,JPY,2024-03-06,0.3754,0.3791
01hccadrasnh4xq05xxqfaah9b,UAE DIRHAM,AED,2024-03-06,15.3792,15.533
01hccadrasnh4xq05xxqfaah9a,SAUDI RIYAL,SAR,2024-03-06,15.0626,15.2133
01hccadrarzxbt9gfyk2cxb5vn,AUSTRALIAN DOLLAR,AUD,2024-03-06,36.6862,37.053
01hccadratqj2hq49k86vr0nyy,EURO,EUR,2024-03-06,61.2886,61.9015
01hccadramc36zh3208fscxd5h,INDIAN RUPEE,INR,2024-03-07,0.6818,0.6886
01hccadrabmb0fb757f4d09v9g,US DOLLAR,USD,2024-03-07,56.5031,57.0681
01hccadrae4tmhz5kqtkhq2rr3,POUND STERLING,GBP,2024-03-07,71.8719,72.5907
01hccadraf1dnr88nrw8n2yh3d,SWISS FRANC,CHF,2024-03-07,63.8093,64.4474
01hccadragtwvf1xa9qcfadn41,SWIDISH KNRONER,SEK,2024-03-07,5.4477,5.5022
01hccadrayy2a6t7cdx0tt1czv,NORWEGIAN KRONE,NOK,2024-03-07,5.3543,5.4079
01hccadrahmapvgqe52mex068a,DANISH KNRONER,DKK,2024-03-07,8.243,8.3254
01hccadrak2aacqe0k4b7dvfqp,DJIBOUTI FRANC,DJF,2024-03-07,0.3165,0.3259
01hccadranckd8vetw7ca8ef28,KENYAN SHILLING,KES,2024-03-07,0.3937,0.4056
01hccadrapzdjbbxb2pgdgfkbp,JAPANESE YEN,JPY,2024-03-07,0.3773,0.3811
01hccadraq98pvxp1nsh044w6t,CANADIAN DOLLAR,CAD,2024-03-07,41.5892,42.0051
01hccadrarzxbt9gfyk2cxb5vn,AUSTRALIAN DOLLAR,AUD,2024-03-07,36.857,37.2255
01hccadrasnh4xq05xxqfaah9a,SAUDI RIYAL,SAR,2024-03-07,15.0651,15.2157
01hccadrasnh4xq05xxqfaah9b,UAE DIRHAM,AED,2024-03-07,15.3834,15.5372
01hccadratqj2hq49k86vr0nyy,EURO,EUR,2024-03-07,61.4358,62.0502
01hccadravryrxerw8h7rrjeqs,SDR,XDR,2024-03-07,75.0361,75.7865
01hccadraw6qj2h560vdnzvv06,SOUTH AFRICAN RAND,ZAR,2024-03-07,2.994,3.024
01hccadraw6qj2h560vdnzvv07,CHINESE YUAN,CNY,2024-03-07,7.8484,7.9269
01hccadraxrgm2gyc039fnt6dd,KUWAITI DINAR,KWD,2024-03-07,183.6125,185.4486
01hccadrak2aacqe0k4b7dvfqp,DJIBOUTI FRANC,DJF,2024-03-08,0.3165,0.326
01hccadrahmapvgqe52mex068a,DANISH KNRONER,DKK,2024-03-08,8.26,8.3426
01hccadrayy2a6t7cdx0tt1czv,NORWEGIAN KRONE,NOK,2024-03-08,5.4024,5.4564
01hccadrabmb0fb757f4d09v9g,US DOLLAR,USD,2024-03-08,56.5082,57.0733
01hccadraf1dnr88nrw8n2yh3d,SWISS FRANC,CHF,2024-03-08,64.1993,64.8413
01hccadrae4tmhz5kqtkhq2rr3,POUND STERLING,GBP,2024-03-08,72.0932,72.8141
01hccadramc36zh3208fscxd5h,INDIAN RUPEE,INR,2024-03-08,0.6832,0.6901
01hccadragtwvf1xa9qcfadn41,SWIDISH KNRONER,SEK,2024-03-08,5.4998,5.5548
01hccadranckd8vetw7ca8ef28,KENYAN SHILLING,KES,2024-03-08,0.3938,0.4056
01hccadrasnh4xq05xxqfaah9b,UAE DIRHAM,AED,2024-03-08,15.3835,15.5373
01hccadraq98pvxp1nsh044w6t,CANADIAN DOLLAR,CAD,2024-03-08,41.8548,42.2734
01hccadrarzxbt9gfyk2cxb5vn,AUSTRALIAN DOLLAR,AUD,2024-03-08,37.3293,37.7026
01hccadrasnh4xq05xxqfaah9a,SAUDI RIYAL,SAR,2024-03-08,15.0656,15.2163
01hccadratqj2hq49k86vr0nyy,EURO,EUR,2024-03-08,61.5713,62.187
01hccadravryrxerw8h7rrjeqs,SDR,XDR,2024-03-08,75.1446,75.8961
01hccadraw6qj2h560vdnzvv06,SOUTH AFRICAN RAND,ZAR,2024-03-08,3.0059,3.0359
01hccadraw6qj2h560vdnzvv07,CHINESE YUAN,CNY,2024-03-08,7.8508,7.9293
01hccadraxrgm2gyc039fnt6dd,KUWAITI DINAR,KWD,2024-03-08,183.8833,185.7222
01hccadrapzdjbbxb2pgdgfkbp,JAPANESE YEN,JPY,2024-03-08,0.3823,0.3861
01hccadrak2aacqe0k4b7dvfqp,DJIBOUTI FRANC,DJF,2024-03-11,0.3165,0.326
01hccadrahmapvgqe52mex068a,DANISH KNRONER,DKK,2024-03-11,8.2875,8.3703
01hccadrae4tmhz5kqtkhq2rr3,POUND STERLING,GBP,2024-03-11,72.5455,73.2709
01hccadragtwvf1xa9qcfadn41,SWIDISH KNRONER,SEK,2024-03-11,5.5341,5.5895
01hccadraf1dnr88nrw8n2yh3d,SWISS FRANC,CHF,2024-03-11,64.4217,65.066
01hccadramc36zh3208fscxd5h,INDIAN RUPEE,INR,2024-03-11,0.683,0.6898
01hccadrayy2a6t7cdx0tt1czv,NORWEGIAN KRONE,NOK,2024-03-11,5.4458,5.5003
01hccadranckd8vetw7ca8ef28,KENYAN SHILLING,KES,2024-03-11,0.4008,0.4129
01hccadrasnh4xq05xxqfaah9b,UAE DIRHAM,AED,2024-03-11,15.3872,15.5411
01hccadraq98pvxp1nsh044w6t,CANADIAN DOLLAR,CAD,2024-03-11,42.0109,42.431
01hccadrarzxbt9gfyk2cxb5vn,AUSTRALIAN DOLLAR,AUD,2024-03-11,37.5161,37.8913
01hccadrasnh4xq05xxqfaah9a,SAUDI RIYAL,SAR,2024-03-11,15.0684,15.2191
01hccadratqj2hq49k86vr0nyy,EURO,EUR,2024-03-11,61.7733,62.391
01hccadravryrxerw8h7rrjeqs,SDR,XDR,2024-03-11,75.2809,76.0337
01hccadraw6qj2h560vdnzvv06,SOUTH AFRICAN RAND,ZAR,2024-03-11,3.0314,3.0617
01hccadraw6qj2h560vdnzvv07,CHINESE YUAN,CNY,2024-03-11,7.8606,7.9392
01hccadraxrgm2gyc039fnt6dd,KUWAITI DINAR,KWD,2024-03-11,183.9522,185.7917
01hccadrapzdjbbxb2pgdgfkbp,JAPANESE YEN,JPY,2024-03-11,0.3839,0.3877
01hccadrabmb0fb757f4d09v9g,US DOLLAR,USD,2024-03-11,56.5172,57.0824
01hccadraxrgm2gyc039fnt6dd,KUWAITI DINAR,KWD,2024-03-12,183.9838,185.8236
01hccadraw6qj2h560vdnzvv06,SOUTH AFRICAN RAND,ZAR,2024-03-12,3.021,3.0512
01hccadrabmb0fb757f4d09v9g,US DOLLAR,USD,2024-03-12,56.5217,57.0869
01hccadrae4tmhz5kqtkhq2rr3,POUND STERLING,GBP,2024-03-12,72.6021,73.3281
01hccadraf1dnr88nrw8n2yh3d,SWISS FRANC,CHF,2024-03-12,64.5004,65.1454
01hccadragtwvf1xa9qcfadn41,SWIDISH KNRONER,SEK,2024-03-12,5.5316,5.587
01hccadrayy2a6t7cdx0tt1czv,NORWEGIAN KRONE,NOK,2024-03-12,5.4142,5.4683
01hccadrahmapvgqe52mex068a,DANISH KNRONER,DKK,2024-03-12,8.2955,8.3785
01hccadrak2aacqe0k4b7dvfqp,DJIBOUTI FRANC,DJF,2024-03-12,0.3166,0.3261
01hccadramc36zh3208fscxd5h,INDIAN RUPEE,INR,2024-03-12,0.6828,0.6896
01hccadraw6qj2h560vdnzvv07,CHINESE YUAN,CNY,2024-03-12,7.8656,7.9443
01hccadrapzdjbbxb2pgdgfkbp,JAPANESE YEN,JPY,2024-03-12,0.3853,0.3892
01hccadraq98pvxp1nsh044w6t,CANADIAN DOLLAR,CAD,2024-03-12,41.93,42.3493
01hccadrarzxbt9gfyk2cxb5vn,AUSTRALIAN DOLLAR,AUD,2024-03-12,37.3778,37.7516
01hccadrasnh4xq05xxqfaah9a,SAUDI RIYAL,SAR,2024-03-12,15.0688,15.2195
01hccadrasnh4xq05xxqfaah9b,UAE DIRHAM,AED,2024-03-12,15.3868,15.5406
01hccadratqj2hq49k86vr0nyy,EURO,EUR,2024-03-12,61.846,62.4645
01hccadravryrxerw8h7rrjeqs,SDR,XDR,2024-03-12,74.343,75.0864
01hccadranckd8vetw7ca8ef28,KENYAN SHILLING,KES,2024-03-12,0.4037,0.4158
01hccadrabmb0fb757f4d09v9g,US DOLLAR,USD,2024-03-13,56.5319,57.0972
01hccadrae4tmhz5kqtkhq2rr3,POUND STERLING,GBP,2024-03-13,72.31,73.0331
01hccadraf1dnr88nrw8n2yh3d,SWISS FRANC,CHF,2024-03-13,64.4679,65.1126
01hccadragtwvf1xa9qcfadn41,SWIDISH KNRONER,SEK,2024-03-13,5.5417,5.5972
01hccadrayy2a6t7cdx0tt1czv,NORWEGIAN KRONE,NOK,2024-03-13,5.4057,5.4597
01hccadrahmapvgqe52mex068a,DANISH KNRONER,DKK,2024-03-13,8.288,8.3709
01hccadrak2aacqe0k4b7dvfqp,DJIBOUTI FRANC,DJF,2024-03-13,0.3166,0.3261
01hccadramc36zh3208fscxd5h,INDIAN RUPEE,INR,2024-03-13,0.683,0.6898
01hccadranckd8vetw7ca8ef28,KENYAN SHILLING,KES,2024-03-13,0.4067,0.4189
01hccadraw6qj2h560vdnzvv07,CHINESE YUAN,CNY,2024-03-13,7.8771,7.9559
01hccadraq98pvxp1nsh044w6t,CANADIAN DOLLAR,CAD,2024-03-13,41.9345,42.3538
01hccadrarzxbt9gfyk2cxb5vn,AUSTRALIAN DOLLAR,AUD,2024-03-13,37.3845,37.7584
01hccadrasnh4xq05xxqfaah9a,SAUDI RIYAL,SAR,2024-03-13,15.0728,15.2235
01hccadrasnh4xq05xxqfaah9b,UAE DIRHAM,AED,2024-03-13,15.3912,15.5451
01hccadratqj2hq49k86vr0nyy,EURO,EUR,2024-03-13,61.8007,62.4187
01hccadravryrxerw8h7rrjeqs,SDR,XDR,2024-03-13,75.5097,76.2648
01hccadraw6qj2h560vdnzvv06,SOUTH AFRICAN RAND,ZAR,2024-03-13,3.0436,3.074
01hccadrapzdjbbxb2pgdgfkbp,JAPANESE YEN,JPY,2024-03-13,0.3835,0.3873
01hccadraxrgm2gyc039fnt6dd,KUWAITI DINAR,KWD,2024-03-13,183.9774,185.8172
01hccadrahmapvgqe52mex068a,DANISH KNRONER,DKK,2024-03-14,8.2877,8.3705
01hccadrayy2a6t7cdx0tt1czv,NORWEGIAN KRONE,NOK,2024-03-14,5.3785,5.4323
01hccadragtwvf1xa9qcfadn41,SWIDISH KNRONER,SEK,2024-03-14,5.5156,5.5708
01hccadrak2aacqe0k4b7dvfqp,DJIBOUTI FRANC,DJF,2024-03-14,0.3166,0.3261
01hccadrae4tmhz5kqtkhq2rr3,POUND STERLING,GBP,2024-03-14,72.289,73.0119
01hccadrabmb0fb757f4d09v9g,US DOLLAR,USD,2024-03-14,56.5376,57.103
01hccadraf1dnr88nrw8n2yh3d,SWISS FRANC,CHF,2024-03-14,64.3716,65.0153
01hccadramc36zh3208fscxd5h,INDIAN RUPEE,INR,2024-03-14,0.6826,0.6894
01hccadranckd8vetw7ca8ef28,KENYAN SHILLING,KES,2024-03-14,0.4082,0.4205
01hccadraxrgm2gyc039fnt6dd,KUWAITI DINAR,KWD,2024-03-14,183.9338,185.7731
01hccadraw6qj2h560vdnzvv07,CHINESE YUAN,CNY,2024-03-14,7.8594,7.938
01hccadraw6qj2h560vdnzvv06,SOUTH AFRICAN RAND,ZAR,2024-03-14,3.0306,3.0609
01hccadravryrxerw8h7rrjeqs,SDR,XDR,2024-03-14,78.118,78.8992
01hccadratqj2hq49k86vr0nyy,EURO,EUR,2024-03-14,61.7956,62.4136
01hccadrapzdjbbxb2pgdgfkbp,JAPANESE YEN,JPY,2024-03-14,0.3821,0.386
01hccadrasnh4xq05xxqfaah9a,SAUDI RIYAL,SAR,2024-03-14,15.0739,15.2246
01hccadrarzxbt9gfyk2cxb5vn,AUSTRALIAN DOLLAR,AUD,2024-03-14,37.3657,37.7394
01hccadraq98pvxp1nsh044w6t,CANADIAN DOLLAR,CAD,2024-03-14,41.9014,42.3204
01hccadrasnh4xq05xxqfaah9b,UAE DIRHAM,AED,2024-03-14,15.3911,15.545
01hccadramc36zh3208fscxd5h,INDIAN RUPEE,INR,2024-03-15,0.6826,0.6894
01hccadrabmb0fb757f4d09v9g,US DOLLAR,USD,2024-03-15,56.5472,57.1127
01hccadrae4tmhz5kqtkhq2rr3,POUND STERLING,GBP,2024-03-15,72.4483,73.1728
01hccadraf1dnr88nrw8n2yh3d,SWISS FRANC,CHF,2024-03-15,64.2874,64.9303
01hccadragtwvf1xa9qcfadn41,SWIDISH KNRONER,SEK,2024-03-15,5.5201,5.5753
01hccadrayy2a6t7cdx0tt1czv,NORWEGIAN KRONE,NOK,2024-03-15,5.3997,5.4537
01hccadrahmapvgqe52mex068a,DANISH KNRONER,DKK,2024-03-15,8.2955,8.3785
01hccadrak2aacqe0k4b7dvfqp,DJIBOUTI FRANC,DJF,2024-03-15,0.3167,0.3262
01hccadrapzdjbbxb2pgdgfkbp,JAPANESE YEN,JPY,2024-03-15,0.3827,0.3866
01hccadrasnh4xq05xxqfaah9a,SAUDI RIYAL,SAR,2024-03-15,15.0776,15.2284
01hccadraq98pvxp1nsh044w6t,CANADIAN DOLLAR,CAD,2024-03-15,41.9863,42.4062
01hccadrarzxbt9gfyk2cxb5vn,AUSTRALIAN DOLLAR,AUD,2024-03-15,37.4456,37.82
01hccadrasnh4xq05xxqfaah9b,UAE DIRHAM,AED,2024-03-15,15.3966,15.5506
01hccadratqj2hq49k86vr0nyy,EURO,EUR,2024-03-15,61.8513,62.4698
01hccadravryrxerw8h7rrjeqs,SDR,XDR,2024-03-15,75.4566,76.2111
01hccadraw6qj2h560vdnzvv06,SOUTH AFRICAN RAND,ZAR,2024-03-15,3.0379,3.0682
01hccadraw6qj2h560vdnzvv07,CHINESE YUAN,CNY,2024-03-15,7.865,7.9437
01hccadraxrgm2gyc039fnt6dd,KUWAITI DINAR,KWD,2024-03-15,184.0724,185.9132
01hccadranckd8vetw7ca8ef28,KENYAN SHILLING,KES,2024-03-15,0.4173,0.4298
01hccadrahmapvgqe52mex068a,DANISH KNRONER,DKK,2024-03-18,8.2614,8.344
01hccadrak2aacqe0k4b7dvfqp,DJIBOUTI FRANC,DJF,2024-03-18,0.3167,0.3262
01hccadrayy2a6t7cdx0tt1czv,NORWEGIAN KRONE,NOK,2024-03-18,5.3456,5.3991
01hccadramc36zh3208fscxd5h,INDIAN RUPEE,INR,2024-03-18,0.6826,0.6895
01hccadraf1dnr88nrw8n2yh3d,SWISS FRANC,CHF,2024-03-18,64.097,64.738
01hccadrae4tmhz5kqtkhq2rr3,POUND STERLING,GBP,2024-03-18,72.1218,72.843
01hccadrabmb0fb757f4d09v9g,US DOLLAR,USD,2024-03-18,56.5528,57.1183
01hccadragtwvf1xa9qcfadn41,SWIDISH KNRONER,SEK,2024-03-18,5.4745,5.5293
01hccadranckd8vetw7ca8ef28,KENYAN SHILLING,KES,2024-03-18,0.4189,0.4315
01hccadraxrgm2gyc039fnt6dd,KUWAITI DINAR,KWD,2024-03-18,183.8079,185.646
01hccadraq98pvxp1nsh044w6t,CANADIAN DOLLAR,CAD,2024-03-18,41.7919,42.2098
01hccadraw6qj2h560vdnzvv07,CHINESE YUAN,CNY,2024-03-18,7.8587,7.9373
01hccadraw6qj2h560vdnzvv06,SOUTH AFRICAN RAND,ZAR,2024-03-18,3.0299,3.0602
01hccadravryrxerw8h7rrjeqs,SDR,XDR,2024-03-18,75.4754,76.2301
01hccadrapzdjbbxb2pgdgfkbp,JAPANESE YEN,JPY,2024-03-18,0.3804,0.3842
01hccadrasnh4xq05xxqfaah9b,UAE DIRHAM,AED,2024-03-18,15.399,15.553
01hccadrasnh4xq05xxqfaah9a,SAUDI RIYAL,SAR,2024-03-18,15.0791,15.2299
01hccadrarzxbt9gfyk2cxb5vn,AUSTRALIAN DOLLAR,AUD,2024-03-18,37.1439,37.5153
01hccadratqj2hq49k86vr0nyy,EURO,EUR,2024-03-18,61.5973,62.2133
01hccadrak2aacqe0k4b7dvfqp,DJIBOUTI FRANC,DJF,2024-03-19,0.3168,0.3263
01hccadrabmb0fb757f4d09v9g,US DOLLAR,USD,2024-03-19,56.5636,57.1292
01hccadrae4tmhz5kqtkhq2rr3,POUND STERLING,GBP,2024-03-19,72.0451,72.7655
01hccadraf1dnr88nrw8n2yh3d,SWISS FRANC,CHF,2024-03-19,64.0729,64.7137
01hccadragtwvf1xa9qcfadn41,SWIDISH KNRONER,SEK,2024-03-19,5.4493,5.5038
01hccadrayy2a6t7cdx0tt1czv,NORWEGIAN KRONE,NOK,2024-03-19,5.3448,5.3982
01hccadrahmapvgqe52mex068a,DANISH KNRONER,DKK,2024-03-19,8.2697,8.3523
01hccadramc36zh3208fscxd5h,INDIAN RUPEE,INR,2024-03-19,0.6823,0.6891
01hccadranckd8vetw7ca8ef28,KENYAN SHILLING,KES,2024-03-19,0.4205,0.4332
01hccadraxrgm2gyc039fnt6dd,KUWAITI DINAR,KWD,2024-03-19,184.0297,185.87
01hccadraq98pvxp1nsh044w6t,CANADIAN DOLLAR,CAD,2024-03-19,41.7567,42.1742
